timeframe,symbol,timestamp,open,high,low,close,volume,signal,signal_reason,trade_outcome,label,tp_price,sl_price,rr_ratio,demand_zone_strength,demand_zone_fresh,demand_zone_touches,supply_zone_strength,supply_zone_fresh,supply_zone_touches,nearest_demand_dist_atr,nearest_supply_dist_atr,in_demand_zone,in_supply_zone,between_zones,bullish_engulfing,bearish_engulfing,pin_bar_bullish,pin_bar_bearish,higher_low,lower_high,bos_bullish,bos_bearish,buy_confirmation_score,sell_confirmation_score,atr_14,rsi_14,ema_spread_atr,price_above_ema20,price_above_ema50,price_above_ema200,ema_trend_bias,bb_position,bb_width_atr,volume_ratio,body_atr_ratio,momentum_5,momentum_10,htf_1h_bias,htf_4h_bias,htf_aligned,candle_size_atr,body_size_atr,wick_upper_atr,wick_lower_atr,hour,month,day_of_week_int,spread_norm
15min,USTECm,2025-06-30 06:30:00,22699.69,22702.61,22683.91,22684.81,655.0,-1,supply rr=11.93,-1,0,22390.885000000002,22709.440576234938,11.933338351341087,2.042047973109072,0.0,12.0,1.089219963894812,1.0,0.0,43.03077659782797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.661152469873727,54.612879451366844,2.908953391209126,1.0,1.0,1.0,1.0,0.6463606507616605,5.312947338119714,1.3236334242699808,1.0892199638950038,0.8117909542739078,0.17202062601852391,1.0,1.0,1.0,1.3688449815078338,1.0892199638950038,0.2137447778611163,0.06588023975171393,6,6,0,0.0
15min,USTECm,2025-06-30 06:45:00,22684.92,22690.58,22680.58,22687.33,523.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,44.8166745203265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.172998807223898,56.63543379821009,2.966623930604021,1.0,1.0,1.0,1.0,0.6736200218027775,4.434880954545157,1.0732608249538271,0.18294998999608109,0.14651181771472602,0.33857135078133915,1.0,1.0,1.0,0.7591285891953571,0.18294998999608109,0.24671679148849107,0.329461807710785,6,6,0,0.0
15min,USTECm,2025-06-30 07:00:00,22686.96,22686.96,22659.94,22661.75,1116.0,-1,supply rr=8.62,-1,0,22379.355,22694.49429948313,8.62424924208564,2.042047973109072,0.0,12.0,1.6730155242995581,1.0,0.0,37.48125497696079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,15.06859896626112,37.21280875450534,2.4505476677716116,0.0,1.0,1.0,1.0,0.20288613360009083,3.59217730206686,2.202486678507993,1.673015524299616,-1.3053635606096996,-1.7712330164043855,1.0,1.0,1.0,1.7931328626170417,1.673015524299616,0.0,0.12011733831742583,7,6,0,0.0
15min,USTECm,2025-06-30 07:15:00,22661.61,22679.48,22655.44,22666.46,924.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.089219963894812,0.0,1.0,35.014294564139085,1.1282042234451777,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,16.264785770759755,41.476797521293804,2.1629979569783337,0.0,1.0,1.0,1.0,0.19827065651705353,2.591204566636956,1.7414248021108178,0.2981902170958289,-1.9262473199201733,-0.8257102300200142,1.0,1.0,1.0,1.47803975649149,0.2981902170958289,0.8005023972345757,0.37934714216108545,7,6,0,0.0
15min,USTECm,2025-06-30 07:30:00,22666.98,22676.67,22660.99,22676.67,727.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.089219963894812,0.0,1.0,35.81371775907548,0.5028784436338588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,16.18681433465801,49.97429351859143,2.1068912529174653,1.0,1.0,1.0,1.0,0.4250851864438999,2.4982843562066366,1.3611683205392249,0.5986353954312361,-1.4456210787504435,-0.30518667218077405,1.0,1.0,1.0,0.9686896801198951,0.5986353954312361,0.0,0.3700542846886589,7,6,0,0.0
15min,USTECm,2025-06-30 07:45:00,22677.06,22684.12,22672.1,22674.59,574.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.089219963894812,0.0,1.0,36.9535643766187,0.6538189289494754,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,15.631239090037,48.32491812264272,2.106287375520005,1.0,1.0,1.0,1.0,0.3564344407296086,2.4715838243961223,1.0831210491555807,0.1580169035719198,-0.6538189289494754,0.055657775751987555,1.0,1.0,1.0,0.7689729477467513,0.1580169035719198,0.4516596515051634,0.15929639266966814,7,6,0,0.0
15min,USTECm,2025-06-30 08:00:00,22679.28,22693.08,22662.87,22692.61,1122.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,33.89174942499221,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.575073878032434,61.14429687899142,1.865409490505601,1.0,1.0,1.0,1.0,0.7945392996766866,2.1569385215951864,1.988656504785537,0.7584605386303116,0.30042547966745403,0.41024009628836344,1.0,1.0,1.0,1.71891169332496,0.7584605386303116,0.026742419591616388,0.9337087351030319,8,6,0,0.0
15min,USTECm,2025-06-30 08:15:00,22692.42,22698.84,22671.13,22675.73,686.0,-1,supply rr=8.88,-1,0,22386.345,22708.30319868048,8.884144380128,2.042047973109072,0.0,12.0,0.881837133696899,1.0,0.0,30.580040615326222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.926397360961328,48.215971122287065,1.6693946542717542,1.0,1.0,1.0,1.0,0.3401317955771307,1.9611801591351912,1.191903396750934,0.8818371336969683,0.7386508765178688,-0.3006383038187294,1.0,1.0,1.0,1.4640926887203707,0.8818371336969683,0.3392087716198044,0.24304678340359814,8,6,0,0.0
15min,USTECm,2025-06-30 08:30:00,22675.66,22676.42,22664.17,22671.07,659.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.881837133696899,0.0,1.0,31.8309648589982,0.2583691213233123,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.036211046166486,45.17346725961044,1.6734618223923372,0.0,1.0,1.0,1.0,0.23636735906982828,2.1241094209087055,1.115247926891183,0.25448804010172543,0.25559692045078486,-1.481464146300305,1.0,1.0,1.0,0.6791892137791148,0.25448804010172543,0.04213745326303079,0.38256372041435854,8,6,0,0.0
15min,USTECm,2025-06-30 08:45:00,22671.35,22684.76,22671.32,22679.68,562.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.089219963894812,0.0,1.0,33.38084849339576,0.29386970203726304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.45671624001078,51.67449161316298,1.6798398947929927,1.0,1.0,1.0,1.0,0.45979694410460165,2.1921783401053263,0.9321612207662963,0.47718023742103605,0.1724264723455331,-1.1680318176488171,1.0,1.0,1.0,0.7699042486120917,0.47718023742103605,0.2910054749218323,0.001718536269223419,8,6,0,0.0
15min,USTECm,2025-06-30 09:00:00,22679.44,22690.37,22673.72,22690.37,512.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,34.203973141617944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.34915407467572,58.69151244697577,1.675449749453247,1.0,1.0,1.0,1.0,0.7237746181303133,2.255363897783101,0.8363279973864749,0.6300018982455372,0.9095544331485675,0.32047672042486003,1.0,1.0,1.0,0.9597009703374376,0.6300018982455372,0.0,0.3296990720919005,9,6,0,0.0
15min,USTECm,2025-06-30 09:15:00,22690.85,22709.08,22689.96,22708.35,567.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,34.76717212785717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,17.58526686471931,67.77298548755508,1.6913635351529563,1.0,1.0,1.0,1.0,1.0550537123803991,2.608606299847889,0.9022915340547423,0.9951512328260211,0.895067451695974,1.1953187950857016,1.0,1.0,1.0,1.0872738040933443,0.9951512328260211,0.04151202285502831,0.050610548412294794,9,6,0,0.0
15min,USTECm,2025-06-30 09:30:00,22708.83,22720.18,22707.21,22707.85,640.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,35.99844865423899,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,16.969897949423554,67.29825292946403,1.7790992495764542,1.0,1.0,1.0,1.0,0.9716715960593951,2.9973568248565727,0.9912491287849454,0.057749316048968304,1.8927632974416357,2.716574969242199,1.0,1.0,1.0,0.7642945195460398,0.057749316048968304,0.6688313644446839,0.03771383905238747,9,6,0,0.0
15min,USTECm,2025-06-30 09:45:00,22707.9,22707.9,22685.93,22686.55,603.0,-1,supply rr=9.77,-1,0,22391.754999999997,22716.718289111417,9.771684397191434,2.042047973109072,0.0,12.0,1.2105522811879998,1.0,0.0,33.42995407332834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.636578222833904,50.061549958837034,1.6598787385050349,1.0,1.0,1.0,1.0,0.5464491084019318,2.8790166042328096,0.9128756339414125,1.2105522811878762,0.8777212792874844,1.139109851478436,1.0,1.0,1.0,1.2457064926322077,1.2105522811878762,0.0,0.035154211444331764,9,6,0,0.0
15min,USTECm,2025-06-30 10:00:00,22686.38,22707.86,22685.23,22706.96,640.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,33.32902097122147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.302367793122855,61.08225509525727,1.6124647131093357,1.0,1.0,1.0,1.0,0.8937302044741825,2.9836827839903592,0.9560800717060054,1.1244446747339962,1.490517528024398,1.6549771233087334,1.0,1.0,1.0,1.2364520402930192,1.1244446747339962,0.049173965367375935,0.06283340019164703,10,6,0,0.0
15min,USTECm,2025-06-30 10:15:00,22706.95,22711.6,22705.2,22709.1,455.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,36.62135120388615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.715385420706184,62.09429486531528,1.7784755516325481,1.0,1.0,1.0,1.0,0.881670003697917,3.42834147889932,0.6767308693388859,0.12862401589236988,1.1205245663553636,2.064565017881618,1.0,1.0,1.0,0.3828807914935662,0.12862401589236988,0.14956280917717427,0.104693966424022,10,6,0,0.0
15min,USTECm,2025-06-30 10:30:00,22709.37,22713.9,22704.39,22706.2,462.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,38.67044513859174,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.754667364612299,59.668107659638586,1.8814843354379744,1.0,1.0,1.0,1.0,0.8002856347409734,3.790399057655696,0.6914097575576175,0.20121021451207322,-0.13646749564685118,0.8626015189965629,1.0,1.0,1.0,0.6036306435362196,0.20121021451207322,0.2875338396655179,0.11488658935862857,10,6,0,0.0
15min,USTECm,2025-06-30 10:45:00,22706.19,22707.94,22695.61,22696.37,550.0,-1,supply rr=15.59,-1,0,22396.665,22715.589022524662,15.59418537625398,2.042047973109072,0.0,12.0,0.6419120853895988,1.0,0.0,39.182130662259745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.298045049330408,51.758456157262515,1.8895365460758333,1.0,1.0,1.0,1.0,0.6230470024622534,3.9070248946563746,0.8152375305714075,0.6419120853896177,-0.7504226823088117,1.3491920002486086,1.0,1.0,1.0,0.8059853373578398,0.6419120853896177,0.11439370157146955,0.049679550396752495,10,6,0,0.0
15min,USTECm,2025-06-30 11:00:00,22695.95,22700.6,22687.71,22698.89,728.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,40.19036590874011,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14.976972376086277,53.57869089249673,1.889546732579592,1.0,1.0,1.0,1.0,0.6638939173736621,4.000391629579888,1.0833333333333333,0.19630135692139597,0.8239315457177057,1.857518282160945,1.0,1.0,1.0,0.8606545886791817,0.19630135692139597,0.1141752790257099,0.5501779527320758,11,6,0,0.0
15min,USTECm,2025-06-30 11:15:00,22698.81,22708.83,22694.84,22704.7,548.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,40.937999655475366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.845376059274987,57.813228452501626,1.8855866841176614,1.0,1.0,1.0,1.0,0.7533957518730695,4.0933019468782765,0.8269825699841545,0.3967565372869142,-0.15223595488417505,1.6853732704446125,1.0,1.0,1.0,0.9423809773589016,0.3967565372869142,0.2782011033947293,0.267423336677258,11,6,0,0.0
15min,USTECm,2025-06-30 11:30:00,22704.87,22704.87,22690.44,22702.94,620.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,40.97229910897114,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14.789992584705027,56.02686681322202,1.8608421080028132,1.0,1.0,1.0,1.0,0.706034633740512,4.178028403836728,0.9381146920865486,0.13049364216692688,-0.4164978423566066,0.8498990062374264,1.0,1.0,1.0,0.9756597183775932,0.13049364216692688,0.0,0.8451660762106664,11,6,0,0.0
15min,USTECm,2025-06-30 11:45:00,22703.11,22711.03,22695.67,22699.61,626.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,40.53883092468735,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.865993573411103,52.486339726091686,1.8043587182954912,1.0,1.0,1.0,1.0,0.6410842419850351,4.189796099981616,0.9398693791757377,0.2354366684417247,-0.443293612866,-0.5879189949086269,1.0,1.0,1.0,1.0332306363613974,0.2354366684417247,0.5327595468738456,0.26503442104582725,11,6,0,0.0
15min,USTECm,2025-06-30 12:00:00,22699.7,22701.56,22691.97,22700.63,659.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,42.62445306907377,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14.162527763622975,53.52434824805097,1.8480857623620581,1.0,1.0,1.0,1.0,0.639333636792809,3.984915750745748,1.0245646766169154,0.06566624373289792,0.30079376161535365,-0.5097959997326458,-1.0,-1.0,1.0,0.6771390079553667,0.06566624373289792,0.06566624373289792,0.5458065204895709,12,6,0,0.0
15min,USTECm,2025-06-30 12:15:00,22700.71,22701.94,22686.39,22691.45,730.0,-1,supply rr=16.83,-1,0,22394.205,22709.113762030902,16.827955419688976,2.042047973109072,0.0,12.0,0.6454075253756698,1.0,0.0,41.435023732251544,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.347524061806482,43.62682640501404,1.7422153806518499,0.0,1.0,1.0,1.0,0.44945720816827484,3.538510290301828,1.1523283346487767,0.6454075253757813,-0.5185563702802342,0.34152234064171355,-1.0,-1.0,1.0,1.0838106932606264,0.6454075253757813,0.08572907734473122,0.3526740905401137,12,6,0,0.0
15min,USTECm,2025-06-30 12:30:00,22691.45,22691.45,22668.21,22670.96,781.0,-1,supply rr=10.16,-1,0,22383.96,22699.216593760117,10.15692133441374,2.042047973109072,0.0,12.0,1.3191110950867417,1.0,0.0,36.95313658271014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,15.533187520232497,29.55274427822198,1.463447175746895,0.0,1.0,1.0,1.0,0.06738324015141607,3.388508985380962,1.227601383212826,1.3191110950866387,-2.1721233942520892,-2.3176183222605657,-1.0,-1.0,1.0,1.496151383592654,1.3191110950866387,0.0,0.17704028850601544,12,6,0,0.0
15min,USTECm,2025-06-30 12:45:00,22671.26,22676.34,22659.56,22672.44,937.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6454075253756698,0.0,1.0,36.65610980169374,1.210872049993524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.699429184201342,31.39723197268158,1.3224394788313893,0.0,1.0,1.0,1.0,0.10274448841346569,3.396516061621392,1.4319553755635364,0.07516196838465045,-1.9427457929930838,-2.335116746594301,-1.0,-1.0,1.0,1.0688286690630804,0.07516196838465045,0.24841667516960744,0.7452500255088222,12,6,0,0.0
15min,USTECm,2025-06-30 13:00:00,22672.61,22687.59,22671.67,22684.24,776.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6454075253756698,0.0,1.0,37.33778532241516,0.45839366601038606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.728838626308082,44.71390649096154,1.2481652551770281,0.0,1.0,1.0,1.0,0.3339254229830719,3.4318338994199813,1.2181147476650185,0.7394061491957609,-0.977185942660197,-1.396161568042843,-1.0,-1.0,1.0,1.0121535593462179,0.7394061491957609,0.21298457435991391,0.059762835790543006,13,6,0,0.0
15min,USTECm,2025-06-30 13:15:00,22684.2,22694.11,22674.18,22677.59,1011.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6454075253756698,0.0,1.0,35.64554193300696,0.8508813033971657,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.28899347613371,39.70250088369763,1.1176007338847778,0.0,1.0,1.0,1.0,0.20637536059681116,3.284129868107029,1.5475279350987297,0.4057954845205649,-1.414452036816062,-1.1529257487588103,-1.0,-1.0,1.0,1.2235255683048196,0.4057954845205649,0.6083862710436911,0.20934381274056374,13,6,0,0.0
15min,USTECm,2025-06-30 13:30:00,22677.21,22680.19,22610.18,22619.58,6263.0,-1,supply rr=3.61,-1,0,22358.27,22691.91589717299,3.6124526025452472,2.042047973109072,0.0,12.0,2.4573812625928264,1.0,0.0,22.284861972172962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,23.451794345982336,18.656348444361782,0.5818640281627825,0.0,0.0,1.0,1.0,-0.3558239032759447,3.54463633913855,6.70915907873594,2.4573812625929383,-3.0645842676132564,-3.3818307814721535,-1.0,-1.0,1.0,2.985272639148562,2.4573812625929383,0.12706916818544084,0.4008222083701825,13,6,0,0.0
15min,USTECm,2025-06-30 13:45:00,22619.87,22635.86,22601.43,22632.88,4789.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.3191110950867417,0.0,1.0,21.50945454966798,1.5283624967370373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.9155550998514,28.660526842378744,0.4164859927989139,0.0,0.0,1.0,1.0,-0.06846554204478345,3.9186975533802935,4.183080752937066,0.5221637626720022,-1.5283624967370373,-2.882536620684323,-1.0,-1.0,1.0,1.3818676670866283,0.5221637626720022,0.11960399790642326,0.740099906508203,13,6,0,0.0
15min,USTECm,2025-06-30 14:00:00,22632.67,22658.38,22622.95,22649.2,3645.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.3191110950867417,0.0,1.0,20.983771136155077,0.8268268505046711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.31748108653792,39.24057903282749,0.31959838007636615,0.0,0.0,1.0,1.0,0.141957671904399,3.939870265411279,2.8006146753745678,0.6280996249468391,-0.8830632355573661,-2.0419887383328406,-1.0,-1.0,1.0,1.3462534610929529,0.6280996249468391,0.3488175775566838,0.3693362585894299,14,6,0,0.0
15min,USTECm,2025-06-30 14:15:00,22648.94,22649.9,22613.38,22646.72,3190.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.3191110950867417,0.0,1.0,19.862838212951395,0.8757916150354693,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.677816941666254,38.24603556340705,0.23599069579093992,0.0,0.0,1.0,1.0,0.15947300430535866,3.875101334190229,2.2266429344222245,0.08020863801068091,-1.355598242414767,-1.9109166055787687,-1.0,-1.0,1.0,1.319468225292823,0.08020863801068091,0.0346848164370512,1.204574770845091,14,6,0,0.0
15min,USTECm,2025-06-30 14:30:00,22647.13,22649.79,22614.18,22625.47,2865.0,-1,supply rr=6.83,-1,0,22361.215,22664.157720674724,6.830461846584153,2.042047973109072,0.0,12.0,0.7537730058361825,1.0,0.0,18.392270143789702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,28.735441349444166,30.58267876866563,0.12817557100476618,0.0,0.0,1.0,1.0,0.03853702081844366,4.046200202823901,1.8556901353714619,0.7537730058361874,-1.8137880454377342,-2.6155853702053435,-1.0,-1.0,1.0,1.2392362298165576,0.7537730058361874,0.0925686147518125,0.3928946092285575,14,6,0,0.0
15min,USTECm,2025-06-30 14:45:00,22625.46,22640.63,22616.46,22626.21,2066.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.3191110950867417,0.0,1.0,18.81662982206819,1.591014047307608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,28.126715836185195,31.137098440684312,0.04389822004748995,0.0,0.0,1.0,1.0,0.10148180537982282,4.451508994410073,1.2776351999010545,0.02666503989901019,0.23571895270715695,-2.3195029373486236,-1.0,-1.0,1.0,0.8593253524787685,0.02666503989901019,0.512679833791636,0.3199804787881223,14,6,0,0.0
15min,USTECm,2025-06-30 15:00:00,22626.23,22646.18,22614.01,22619.98,2251.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.7537730058361825,0.0,1.0,18.24542234826906,0.19151728173306234,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,28.665820391360754,28.895272887762914,-0.043512651102034096,0.0,0.0,1.0,0.0,0.10530318696257472,4.576329389443744,1.3259896324222433,0.21802969231899647,-0.4500132849464595,-1.7784245943075752,-1.0,-1.0,1.0,1.1222424323043387,0.21802969231899647,0.6959507778822367,0.2082619621031054,15,6,0,0.0
15min,USTECm,2025-06-30 15:15:00,22620.15,22632.39,22607.36,22621.99,2018.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.7537730058361825,0.0,2.0,18.63060835080802,0.12348726179609447,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.181044339179163,30.751328726006463,-0.11666180021017601,0.0,0.0,1.0,0.0,0.15963155873311785,4.734444630569111,1.1364212304660002,0.06529211543242595,-0.9655426418023115,-1.790210447590054,-1.0,-1.0,1.0,0.8881856789530553,0.06529211543242595,0.3690423915745815,0.4538511719460478,15,6,0,0.0
15min,USTECm,2025-06-30 15:30:00,22622.53,22654.65,22614.68,22649.72,1836.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.3191110950867417,0.0,1.0,18.578353886938594,0.7138798693077221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29.752905093955434,51.07906545148663,-0.11748390442271482,0.0,0.0,1.0,0.0,0.384892967668837,4.338541285009612,0.9954186884979261,0.9138603411713194,0.10083049001522465,-1.1602228384418662,-1.0,-1.0,1.0,1.3433982286361763,0.9138603411713194,0.1656981052583525,0.2638397822065045,15,6,0,0.0
15min,USTECm,2025-06-30 15:45:00,22649.9,22663.14,22641.55,22648.38,1557.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.3191110950867417,0.0,1.0,19.237023446405395,0.7877334688981102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.664517748094728,50.256495912829976,-0.13041106968713803,0.0,0.0,1.0,0.0,0.39068914474674205,4.4039226532612155,0.8217226092463584,0.05302723085585598,0.7992459598076662,-1.0190298771707282,-1.0,-1.0,1.0,0.7531959961696911,0.05302723085585598,0.46189508982337707,0.2382736754904581,15,6,0,0.0
15min,USTECm,2025-06-30 16:00:00,22648.08,22672.09,22647.21,22658.5,1367.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.3191110950867417,0.0,1.0,19.941111057644637,0.44247292050118314,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,28.159915381682232,56.37800902890196,-0.11961051290416677,1.0,1.0,1.0,0.0,0.48633284187637776,4.311890189962879,0.7094848838718049,0.37002952099700254,1.1466653774465965,1.3821064258351912,-1.0,-1.0,1.0,0.8835253821886202,0.37002952099700254,0.48260088199129214,0.030894979200325547,16,6,0,0.0
15min,USTECm,2025-06-30 16:15:00,22658.65,22669.58,22637.34,22640.97,1798.0,-1,supply rr=6.33,-1,0,22368.965,22683.931963332063,6.331298174099245,2.042047973109072,0.0,12.0,0.6159436026603768,1.0,0.0,18.952459235478923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,28.703926664124815,45.24850205071897,-0.13991555415831136,0.0,0.0,1.0,0.0,0.3607744113783131,4.0044329915828225,0.9038582380294081,0.6159436026603667,0.7312588359639187,0.28184297203181313,-1.0,-1.0,1.0,1.1231912754394924,0.6159436026603667,0.38078413897498914,0.12646353380413639,16,6,0,0.0
15min,USTECm,2025-06-30 16:30:00,22640.58,22671.21,22638.59,22660.46,1383.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.3191110950867417,0.0,2.0,19.280731358238853,0.3592682861783637,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,29.226069775574707,56.312278989058804,-0.118813788888216,1.0,1.0,1.0,0.0,0.5526285175563265,3.6479486377859214,0.6821544835750222,0.6802146218310352,1.3162905685029298,0.38527246689217143,-1.0,-1.0,1.0,1.1161268090607832,0.6802146218310352,0.36782229299213426,0.06808989423761369,16,6,0,0.0
15min,USTECm,2025-06-30 16:45:00,22660.64,22669.64,22643.47,22646.89,1276.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.3191110950867417,0.0,3.0,19.082471674766023,0.8352246526132643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,28.818593805497848,48.44737271833937,-0.130024277168293,0.0,0.0,1.0,0.0,0.4457173495502625,3.402691966211267,0.6194475459973785,0.4771225165530753,-0.0982004888615299,0.005898969295504701,-1.0,-1.0,1.0,0.9080942733231986,0.4771225165530753,0.3122983744711038,0.11867338229901946,16,6,0,0.0
15min,USTECm,2025-06-30 17:00:00,22647.14,22654.33,22632.0,22637.89,1467.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6159436026603768,0.0,1.0,19.351101183719294,0.11018318755825926,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.953447964765033,43.7692644931335,-0.16012613480173143,0.0,0.0,1.0,0.0,0.3720983345097572,3.1286950202780868,0.6984716469075846,0.3309073002965326,-0.3752667654174223,0.4443101264521467,-1.0,-1.0,1.0,0.7988281097969266,0.3309073002965326,0.2572133501764399,0.21070745932395424,17,6,0,0.0
